HS2,HS2 ID,HS4,HS4 ID,HS6,HS6 ID,Section,Section ID,Trade Value,Year
Electrical machinery and electronics,1685,Batteries,168506,Miscellaneous Primary Batteries (excluding listed types),16850680,Machines,16,10945711,2020
Electrical machinery and electronics,1685,Batteries,168506,Parts of primary cells and primary batteries,16850690,Machines,16,6054309,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,Lead-acid electric accumulators (vehicle),16850710,Machines,16,79622158,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,Lead-acid electric accumulators except for vehicles,16850720,Machines,16,101213767,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,Nickel-cadmium electric accumulators,16850730,Machines,16,14340010,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,Nickel-iron electric accumulators,16850740,Machines,16,105966,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,"Electric accumulators: nickel-metal hydride, including separators, whether or not rectangular (including square)",16850750,Machines,16,11968141,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,"Electric accumulators: lithium-ion, including separators, whether or not rectangular (including square)",16850760,Machines,16,697989367,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,"Electric accumulators, nes",16850780,Machines,16,10583582,2020
Electrical machinery and electronics,1685,Electric Batteries,168507,"Parts of electric accumulators, including separators",16850790,Machines,16,19120695,2020
Electrical machinery and electronics,1685,Vacuum Cleaners,168508,"Vacuum cleaners, with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L",16850811,Machines,16,116310141,2020
Electrical machinery and electronics,1685,Vacuum Cleaners,168508,"Vacuum cleaners, with self-contained electric motor, n.e.c. in item no. 8508.1",16850819,Machines,16,26580725,2020
Electrical machinery and electronics,1685,Vacuum Cleaners,168508,"Vacuum cleaners, other than with a self-contained electric motor",16850860,Machines,16,4542806,2020
Electrical machinery and electronics,1685,Vacuum Cleaners,168508,Parts of vacuum cleaners,16850870,Machines,16,8842351,2020
Electrical machinery and electronics,1685,Other Domestic Electric Housewares,168509,"Domestic food grinders, mixers, juice extractors",16850940,Machines,16,171766079,2020
Electrical machinery and electronics,1685,Other Domestic Electric Housewares,168509,"Domestic appliances, with electric motor, nes",16850980,Machines,16,71459391,2020
Electrical machinery and electronics,1685,Other Domestic Electric Housewares,168509,Parts of domestic appliances with electric motor,16850990,Machines,16,24566965,2020
Electrical machinery and electronics,1685,Hair Trimmers,168510,"Shavers, with self-contained electric motor",16851010,Machines,16,30269540,2020
Electrical machinery and electronics,1685,Hair Trimmers,168510,"Hair clippers, with self-contained electric motor",16851020,Machines,16,23956795,2020
Electrical machinery and electronics,1685,Hair Trimmers,168510,Electric Hair Removers,16851030,Machines,16,8783115,2020
Electrical machinery and electronics,1685,Hair Trimmers,168510,"Parts of shavers/hair clippers, electric",16851090,Machines,16,11780488,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Spark plugs,16851110,Machines,16,30342967,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,"Ignition magnetos, magneto-generators and flywheels",16851120,Machines,16,1547556,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Distributors and ignition coils,16851130,Machines,16,12958810,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Starter motors,16851140,Machines,16,88264649,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Generators and alternators,16851150,Machines,16,89071042,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Glow plugs & other ignition or starting equipment nes,16851180,Machines,16,13652796,2020
Electrical machinery and electronics,1685,Electrical Ignitions,168511,Parts of electrical ignition or starting equipment,16851190,Machines,16,16801069,2020
Electrical machinery and electronics,1685,Electrical Lighting and Signalling Equipment,168512,Lighting/signalling equipment as used on bicycles,16851210,Machines,16,4056037,2020
Electrical machinery and electronics,1685,Electrical Lighting and Signalling Equipment,168512,Lighting/visual signalling equipment nes,16851220,Machines,16,282544442,2020
Electrical machinery and electronics,1685,Electrical Lighting and Signalling Equipment,168512,Sound signalling equipment,16851230,Machines,16,13265460,2020
Electrical machinery and electronics,1685,Electrical Lighting and Signalling Equipment,168512,Windscreen wipers/defrosters/demisters,16851240,Machines,16,28219431,2020
Electrical machinery and electronics,1685,Electrical Lighting and Signalling Equipment,168512,"Parts of cycle & vehicle light, signal, etc equipment",16851290,Machines,16,97726308,2020
Electrical machinery and electronics,1685,Portable Lighting,168513,Portable battery and magneto-electric lamps,16851310,Machines,16,26911967,2020
Electrical machinery and electronics,1685,Portable Lighting,168513,Parts for portable battery & magneto electric lamps,16851390,Machines,16,1841154,2020
Electrical machinery and electronics,1685,Electric Furnaces,168514,Industrial electric resistance heated furnaces & oven,16851410,Machines,16,42391645,2020
Electrical machinery and electronics,1685,Electric Furnaces,168514,"Industrial electric induction, dielectric furnace/ove",16851420,Machines,16,7430057,2020
Electrical machinery and electronics,1685,Electric Furnaces,168514,Industrial/laboratory electric furnaces and ovens nes,16851430,Machines,16,6842857,2020
Electrical machinery and electronics,1685,Electric Furnaces,168514,Industrial induction/dielectric heating equipment nes,16851440,Machines,16,25114070,2020
Electrical machinery and electronics,1685,Electric Furnaces,168514,Parts of industrial/etc electric furnaces/ovens nes,16851490,Machines,16,29987252,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,Electric soldering irons and guns,16851511,Machines,16,10092676,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Electric brazing, soldering machines and apparatus ne",16851519,Machines,16,7245426,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Electric resistance welding equipment, automatic",16851521,Machines,16,14285372,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Electric resistance welding equipment, non-automatic",16851529,Machines,16,1102924,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Automatic electric plasma, other arc welding equipmen",16851531,Machines,16,28352921,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,Non-automatic electric plasma and other arc welders,16851539,Machines,16,13047860,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Electric, laser and ultrasonic welding equipment nes",16851580,Machines,16,25457274,2020
Electrical machinery and electronics,1685,Electric Soldering Equipment,168515,"Parts of electric solder, weld or braze equipment",16851590,Machines,16,57146219,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electric instant, storage and immersion water heaters",16851610,Machines,16,26100409,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electric storage heating radiators,16851621,Machines,16,3621647,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electric space heating nes and soil heating apparatus,16851629,Machines,16,24204272,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electric hair dryers,16851631,Machines,16,4180647,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electro-thermic hairdressing apparatus, nes",16851632,Machines,16,8601245,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electro-thermic hand drying apparatus,16851633,Machines,16,1323715,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electric smoothing irons,16851640,Machines,16,13600764,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Microwave ovens,16851650,Machines,16,20369281,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electric cooking, grilling & roasting equipment nes",16851660,Machines,16,90090853,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electric coffee or tea makers, domestic",16851671,Machines,16,87102203,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electric toasters, domestic",16851672,Machines,16,6704984,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Electro-thermic appliances, domestic, nes",16851679,Machines,16,55161351,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,Electric heating resistors,16851680,Machines,16,73399830,2020
Electrical machinery and electronics,1685,Electric Heaters,168516,"Parts of electro-thermic apparatus, domestic, etc",16851690,Machines,16,17131755,2020
Electrical machinery and electronics,1685,Telephones,168517,Cordless Telephone Sets,16851711,Machines,16,14008984,2020
Electrical machinery and electronics,1685,Telephones,168517,Telephones for cellular networks or for other wireless networks,16851712,Machines,16,2395033078,2020
Electrical machinery and electronics,1685,Telephones,168517,Telephone sets n.e.c. in item no. 8517.1,16851718,Machines,16,92504255,2020
Electrical machinery and electronics,1685,Telephones,168517,Base stations,16851761,Machines,16,22555572,2020
Electrical machinery and electronics,1685,Telephones,168517,"Communication apparatus (excluding telephone sets or base stations): machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",16851762,Machines,16,6016336301,2020
Electrical machinery and electronics,1685,Telephones,168517,"Communication apparatus (excluding telephone sets or base stations): machines for the transmission or reception of voice, images or other data (including wired/wireless networks), n.e.c. in item no. 8517.6",16851769,Machines,16,137512697,2020
Electrical machinery and electronics,1685,Telephones,168517,"Telephone sets and other apparatus for the transmission or reception of voice, images or other data, via a wired or wireless network: parts",16851770,Machines,16,768709082,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,Microphones and stands thereof,16851810,Machines,16,48238450,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,"Single loudspeakers, mounted in enclosure",16851821,Machines,16,84691439,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,"Multiple loudspeakers, mounted in single enclosure",16851822,Machines,16,96222144,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,"Loudspeakers, nes",16851829,Machines,16,128718800,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,"Headphones, earphones, combinations",16851830,Machines,16,296866029,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,Audio-frequency electric amplifiers,16851840,Machines,16,160004049,2020
Electrical machinery and electronics,1685,Microphones and Headphones,168518,Electric sound amplifier sets,16851850,Machines,16,25628720,2020
